LAMMPS data file via write_data, version 18 Sep 2014-ICMS, timestep = 204

4000 atoms
1 atom types

-9.8621864747942013e+01 9.8621864747942013e+01 xlo xhi
-9.8621864747942013e+01 9.8621864747942013e+01 ylo yhi
1.0864016568518038e+00 2.1064260224804772e+02 zlo zhi

Masses

1 12.0107

Atoms # atomic

74 1 4.5414357760942865e+00 -6.2507532928367215e+00 4.5789255002650062e+00 0 0 0
109 1 -2.8040787393499045e-14 -7.7264298472715964e+00 5.9761172717391284e+00 0 0 0
110 1 1.2087074241735960e+00 -7.6312605125487485e+00 6.6744867503923553e+00 0 0 0
111 1 2.3876283263444735e+00 -7.3482183514503223e+00 5.9761122985997837e+00 0 0 0
112 1 3.5076908779318337e+00 -6.8842947823612342e+00 6.6744903384481979e+00 0 0 0
113 1 4.5414357764107027e+00 -6.2507532932800665e+00 5.9761162374970347e+00 0 0 0
22 1 -7.6312605124199768e+00 -1.2087074241537386e+00 2.4833628954109717e+00 0 0 0
23 1 -7.3482183379826918e+00 -2.3876283219301482e+00 1.7849889368523044e+00 0 0 0
24 1 -6.8842947822457745e+00 -3.5076908778615867e+00 2.4833664834587941e+00 0 0 0
25 1 -6.2507532818218836e+00 -4.5414357680685686e+00 1.7849928757600149e+00 0 0 0
61 1 -7.6312605120186605e+00 -1.2087074240901268e+00 3.8805547881719695e+00 0 0 0
62 1 -7.3482183509285735e+00 -2.3876283261827105e+00 4.5789294391583359e+00 0 0 0
63 1 -6.8842947818861511e+00 -3.5076908776786548e+00 3.8805512001229174e+00 0 0 0
64 1 -6.2507532928367233e+00 -4.5414357760943265e+00 4.5789255002650053e+00 0 0 0
100 1 -7.6312605125487485e+00 -1.2087074241735813e+00 6.6744867503923606e+00 0 0 0
101 1 -7.3482183514503223e+00 -2.3876283263443749e+00 5.9761122985997810e+00 0 0 0
102 1 -6.8842947823612342e+00 -3.5076908779317906e+00 6.6744903384481979e+00 0 0 0
103 1 -6.2507532932800665e+00 -4.5414357764105473e+00 5.9761162374970347e+00 0 0 0
26 1 -5.4633547338305259e+00 -5.4633547338305259e+00 2.4833655407040642e+00 0 0 0
65 1 -5.4633547335446755e+00 -5.4633547335446755e+00 3.8805521428777063e+00 0 0 0
104 1 -5.4633547339249038e+00 -5.4633547339249038e+00 6.6744893956884557e+00 0 0 0
36 1 5.4633547338308093e+00 -5.4633547338305259e+00 2.4833655407040656e+00 0 0 0
75 1 5.4633547335448442e+00 -5.4633547335446906e+00 3.8805521428777063e+00 0 0 0
114 1 5.4633547339249473e+00 -5.4633547339249029e+00 6.6744893956884574e+00 0 0 0
37 1 6.2507532818220124e+00 -4.5414357680685677e+00 1.7849928757600140e+00 0 0 0
38 1 6.8842947822460019e+00 -3.5076908778615872e+00 2.4833664834587932e+00 0 0 0
39 1 7.3482183379829475e+00 -2.3876283219301482e+00 1.7849889368523040e+00 0 0 0
40 1 7.6312605124201758e+00 -1.2087074241537386e+00 2.4833628954109721e+00 0 0 0
76 1 6.2507532928366683e+00 -4.5414357760943247e+00 4.5789255002650071e+00 0 0 0
77 1 6.8842947818863491e+00 -3.5076908776786699e+00 3.8805512001229223e+00 0 0 0
78 1 7.3482183509287440e+00 -2.3876283261827105e+00 4.5789294391583377e+00 0 0 0
79 1 7.6312605120187600e+00 -1.2087074240901268e+00 3.8805547881719686e+00 0 0 0
115 1 6.2507532932801508e+00 -4.5414357764105757e+00 5.9761162374970365e+00 0 0 0
116 1 6.8842947823612777e+00 -3.5076908779317901e+00 6.6744903384481971e+00 0 0 0
117 1 7.3482183514505497e+00 -2.3876283263443754e+00 5.9761122985997837e+00 0 0 0
118 1 7.6312605125489901e+00 -1.2087074241735816e+00 6.6744867503923606e+00 0 0 0
17 1 -6.2507532818218836e+00 4.5414357680689088e+00 1.7849928757600169e+00 0 0 0
18 1 -6.8842947822457745e+00 3.5076908778617857e+00 2.4833664834587919e+00 0 0 0
19 1 -7.3482183379826918e+00 2.3876283219303329e+00 1.7849889368523049e+00 0 0 0
20 1 -7.6312605124199768e+00 1.2087074241538940e+00 2.4833628954109632e+00 0 0 0
21 1 -7.7264298330852075e+00 -1.2895227445531510e-14 1.7849939100069601e+00 0 0 0
56 1 -6.2507532928367215e+00 4.5414357760942865e+00 4.5789255002650062e+00 0 0 0
57 1 -6.8842947818861520e+00 3.5076908776788378e+00 3.8805512001229143e+00 0 0 0
58 1 -7.3482183509285735e+00 2.3876283261828677e+00 4.5789294391583359e+00 0 0 0
59 1 -7.6312605120186614e+00 1.2087074240903375e+00 3.8805547881719753e+00 0 0 0
60 1 -7.7264298467260799e+00 -1.2396470949238501e-14 4.5789244660278730e+00 0 0 0
95 1 -6.2507532932800665e+00 4.5414357764107027e+00 5.9761162374970347e+00 0 0 0
96 1 -6.8842947823612342e+00 3.5076908779318337e+00 6.6744903384481979e+00 0 0 0
97 1 -7.3482183514503223e+00 2.3876283263444735e+00 5.9761122985997837e+00 0 0 0
98 1 -7.6312605125487485e+00 1.2087074241735960e+00 6.6744867503923553e+00 0 0 0
99 1 -7.7264298472715964e+00 -2.8040746882132958e-14 5.9761172717391284e+00 0 0 0
16 1 -5.4633547338305259e+00 5.4633547338308093e+00 2.4833655407040656e+00 0 0 0
55 1 -5.4633547335446906e+00 5.4633547335448442e+00 3.8805521428777063e+00 0 0 0
94 1 -5.4633547339249029e+00 5.4633547339249473e+00 6.6744893956884574e+00 0 0 0
6 1 5.4633547338308102e+00 5.4633547338308102e+00 2.4833655407040665e+00 0 0 0
45 1 5.4633547335448460e+00 5.4633547335448460e+00 3.8805521428777063e+00 0 0 0
84 1 5.4633547339249464e+00 5.4633547339249464e+00 6.6744893956884583e+00 0 0 0
1 1 7.7264298330853780e+00 -1.2898337267151939e-14 1.7849939100069603e+00 0 0 0
2 1 7.6312605124201758e+00 1.2087074241538940e+00 2.4833628954109641e+00 0 0 0
3 1 7.3482183379829475e+00 2.3876283219303329e+00 1.7849889368523049e+00 0 0 0
4 1 6.8842947822460019e+00 3.5076908778617861e+00 2.4833664834587910e+00 0 0 0
5 1 6.2507532818220408e+00 4.5414357680688795e+00 1.7849928757600160e+00 0 0 0
41 1 7.6312605120187609e+00 1.2087074240903373e+00 3.8805547881719735e+00 0 0 0
42 1 7.3482183509287440e+00 2.3876283261828677e+00 4.5789294391583377e+00 0 0 0
43 1 6.8842947818863500e+00 3.5076908776788529e+00 3.8805512001229201e+00 0 0 0
44 1 6.2507532928366381e+00 4.5414357760942705e+00 4.5789255002650071e+00 0 0 0
80 1 7.7264298467260799e+00 -1.2417691956503429e-14 4.5789244660278730e+00 0 0 0
81 1 7.3482183514505497e+00 2.3876283263444740e+00 5.9761122985997863e+00 0 0 0
82 1 6.8842947823612768e+00 3.5076908779318332e+00 6.6744903384481971e+00 0 0 0
83 1 6.2507532932801517e+00 4.5414357764107027e+00 5.9761162374970347e+00 0 0 0
119 1 7.7264298472716817e+00 -2.8030426763536877e-14 5.9761172717391267e+00 0 0 0
120 1 7.6312605125489901e+00 1.2087074241735962e+00 6.6744867503923553e+00 0 0 0
12 1 -1.2087074241537386e+00 7.6312605124201758e+00 2.4833628954109721e+00 0 0 0
13 1 -2.3876283219301482e+00 7.3482183379829475e+00 1.7849889368523040e+00 0 0 0
14 1 -3.5076908778615872e+00 6.8842947822460019e+00 2.4833664834587932e+00 0 0 0
15 1 -4.5414357680685677e+00 6.2507532818220124e+00 1.7849928757600140e+00 0 0 0
51 1 -1.2087074240901268e+00 7.6312605120187600e+00 3.8805547881719686e+00 0 0 0
52 1 -2.3876283261827105e+00 7.3482183509287440e+00 4.5789294391583377e+00 0 0 0
53 1 -3.5076908776786699e+00 6.8842947818863491e+00 3.8805512001229223e+00 0 0 0
54 1 -4.5414357760943247e+00 6.2507532928366683e+00 4.5789255002650071e+00 0 0 0
90 1 -1.2087074241735816e+00 7.6312605125489901e+00 6.6744867503923606e+00 0 0 0
91 1 -2.3876283263443754e+00 7.3482183514505497e+00 5.9761122985997837e+00 0 0 0
92 1 -3.5076908779317901e+00 6.8842947823612777e+00 6.6744903384481971e+00 0 0 0
93 1 -4.5414357764105757e+00 6.2507532932801508e+00 5.9761162374970365e+00 0 0 0
7 1 4.5414357680688795e+00 6.2507532818220408e+00 1.7849928757600160e+00 0 0 0
8 1 3.5076908778617861e+00 6.8842947822460019e+00 2.4833664834587910e+00 0 0 0
9 1 2.3876283219303329e+00 7.3482183379829475e+00 1.7849889368523049e+00 0 0 0
10 1 1.2087074241538940e+00 7.6312605124201758e+00 2.4833628954109641e+00 0 0 0
11 1 -1.2898354375150525e-14 7.7264298330853780e+00 1.7849939100069603e+00 0 0 0
46 1 4.5414357760942705e+00 6.2507532928366381e+00 4.5789255002650071e+00 0 0 0
47 1 3.5076908776788529e+00 6.8842947818863500e+00 3.8805512001229201e+00 0 0 0
48 1 2.3876283261828677e+00 7.3482183509287440e+00 4.5789294391583377e+00 0 0 0
49 1 1.2087074240903373e+00 7.6312605120187609e+00 3.8805547881719735e+00 0 0 0
50 1 -1.2417726710244818e-14 7.7264298467260799e+00 4.5789244660278730e+00 0 0 0
85 1 4.5414357764107027e+00 6.2507532932801517e+00 5.9761162374970347e+00 0 0 0
86 1 3.5076908779318332e+00 6.8842947823612768e+00 6.6744903384481971e+00 0 0 0
87 1 2.3876283263444740e+00 7.3482183514505497e+00 5.9761122985997863e+00 0 0 0
88 1 1.2087074241735962e+00 7.6312605125489901e+00 6.6744867503923553e+00 0 0 0
89 1 -2.8030385761120960e-14 7.7264298472716817e+00 5.9761172717391267e+00 0 0 0
144 1 -4.5414357756909718e+00 -6.2507532922746307e+00 8.7700496275003541e+00 0 0 0
145 1 -3.5076908774229691e+00 -6.8842947814056528e+00 8.0716751258473618e+00 0 0 0
146 1 -2.3876283259747995e+00 -7.3482183502672642e+00 8.7700535663897021e+00 0 0 0
147 1 -1.2087074240056561e+00 -7.6312605114828207e+00 8.0716787138896748e+00 0 0 0
183 1 -4.5414357763078259e+00 -6.2507532931392937e+00 1.0167240382749068e+01 0 0 0
184 1 -3.5076908782223382e+00 -6.8842947829368848e+00 1.0865614517940598e+01 0 0 0
185 1 -2.3876283262894740e+00 -7.3482183512851318e+00 1.0167236443851730e+01 0 0 0
186 1 -1.2087074242747529e+00 -7.6312605131854081e+00 1.0865610929885404e+01 0 0 0
222 1 -4.5414357759423094e+00 -6.2507532926378921e+00 1.2961173765202815e+01 0 0 0
223 1 -3.5076908782341309e+00 -6.8842947829598469e+00 1.2262799665512757e+01 0 0 0
224 1 -2.3876283260957538e+00 -7.3482183506957535e+00 1.2961177704100907e+01 0 0 0
225 1 -1.2087074242788325e+00 -7.6312605132110276e+00 1.2262803253567952e+01 0 0 0
148 1 -2.7654990225036954e-14 -7.7264298460329490e+00 8.7700485932681786e+00 0 0 0
149 1 1.2087074240056848e+00 -7.6312605114828207e+00 8.0716787138896802e+00 0 0 0
150 1 2.3876283259749691e+00 -7.3482183502672651e+00 8.7700535663896968e+00 0 0 0
151 1 3.5076908774231810e+00 -6.8842947814056528e+00 8.0716751258473547e+00 0 0 0
152 1 4.5414357756909736e+00 -6.2507532922746147e+00 8.7700496275003577e+00 0 0 0
187 1 -1.2806853068289023e-14 -7.7264298470973403e+00 1.0167241416991164e+01 0 0 0
188 1 1.2087074242749072e+00 -7.6312605131854081e+00 1.0865610929885401e+01 0 0 0
189 1 2.3876283262895042e+00 -7.3482183512851167e+00 1.0167236443851730e+01 0 0 0
190 1 3.5076908782225651e+00 -6.8842947829368848e+00 1.0865614517940591e+01 0 0 0
191 1 4.5414357763082212e+00 -6.2507532931393088e+00 1.0167240382749064e+01 0 0 0
226 1 -1.2936530723657449e-14 -7.7264298464763206e+00 1.2961172730960225e+01 0 0 0
227 1 1.2087074242789608e+00 -7.6312605132110276e+00 1.2262803253567965e+01 0 0 0
228 1 2.3876283260960913e+00 -7.3482183506957544e+00 1.2961177704100907e+01 0 0 0
229 1 3.5076908782342602e+00 -6.8842947829598460e+00 1.2262799665512750e+01 0 0 0
230 1 4.5414357759423662e+00 -6.2507532926378770e+00 1.2961173765202815e+01 0 0 0
139 1 -7.6312605114828207e+00 -1.2087074240056561e+00 8.0716787138896748e+00 0 0 0
140 1 -7.3482183502672642e+00 -2.3876283259747995e+00 8.7700535663897021e+00 0 0 0
141 1 -6.8842947814056528e+00 -3.5076908774229691e+00 8.0716751258473618e+00 0 0 0
142 1 -6.2507532922746307e+00 -4.5414357756909718e+00 8.7700496275003541e+00 0 0 0
178 1 -7.6312605131854081e+00 -1.2087074242747529e+00 1.0865610929885404e+01 0 0 0
179 1 -7.3482183512851318e+00 -2.3876283262894740e+00 1.0167236443851730e+01 0 0 0
180 1 -6.8842947829368848e+00 -3.5076908782223382e+00 1.0865614517940598e+01 0 0 0
181 1 -6.2507532931392937e+00 -4.5414357763078259e+00 1.0167240382749068e+01 0 0 0
217 1 -7.6312605132110276e+00 -1.2087074242788325e+00 1.2262803253567952e+01 0 0 0
218 1 -7.3482183506957535e+00 -2.3876283260957538e+00 1.2961177704100907e+01 0 0 0
219 1 -6.8842947829598469e+00 -3.5076908782341309e+00 1.2262799665512757e+01 0 0 0
220 1 -6.2507532926378921e+00 -4.5414357759423094e+00 1.2961173765202815e+01 0 0 0
143 1 -5.4633547331599273e+00 -5.4633547331599273e+00 8.0716760685972417e+00 0 0 0
182 1 -5.4633547343807294e+00 -5.4633547343807294e+00 1.0865613575181079e+01 0 0 0
221 1 -5.4633547343989664e+00 -5.4633547343989664e+00 1.2262800608272340e+01 0 0 0
153 1 5.4633547331600267e+00 -5.4633547331599273e+00 8.0716760685972471e+00 0 0 0
192 1 5.4633547343808724e+00 -5.4633547343807285e+00 1.0865613575181085e+01 0 0 0
231 1 5.4633547343990507e+00 -5.4633547343989664e+00 1.2262800608272334e+01 0 0 0
154 1 6.2507532922748998e+00 -4.5414357756909727e+00 8.7700496275003541e+00 0 0 0
155 1 6.8842947814057949e+00 -3.5076908774229691e+00 8.0716751258473547e+00 0 0 0
156 1 7.3482183502673362e+00 -2.3876283259747990e+00 8.7700535663897004e+00 0 0 0
157 1 7.6312605114830339e+00 -1.2087074240056563e+00 8.0716787138896748e+00 0 0 0
193 1 6.2507532931394074e+00 -4.5414357763078250e+00 1.0167240382749068e+01 0 0 0
194 1 6.8842947829370411e+00 -3.5076908782223382e+00 1.0865614517940598e+01 0 0 0
195 1 7.3482183512852881e+00 -2.3876283262894740e+00 1.0167236443851730e+01 0 0 0
196 1 7.6312605131855360e+00 -1.2087074242747531e+00 1.0865610929885404e+01 0 0 0
232 1 6.2507532926378921e+00 -4.5414357759423085e+00 1.2961173765202819e+01 0 0 0
233 1 6.8842947829598469e+00 -3.5076908782341305e+00 1.2262799665512759e+01 0 0 0
234 1 7.3482183506959098e+00 -2.3876283260957538e+00 1.2961177704100905e+01 0 0 0
235 1 7.6312605132112550e+00 -1.2087074242788327e+00 1.2262803253567954e+01 0 0 0
134 1 -6.2507532922746147e+00 4.5414357756909736e+00 8.7700496275003577e+00 0 0 0
135 1 -6.8842947814056528e+00 3.5076908774231810e+00 8.0716751258473547e+00 0 0 0
136 1 -7.3482183502672651e+00 2.3876283259749691e+00 8.7700535663896968e+00 0 0 0
137 1 -7.6312605114828207e+00 1.2087074240056848e+00 8.0716787138896802e+00 0 0 0
138 1 -7.7264298460329490e+00 -2.7655146914844487e-14 8.7700485932681786e+00 0 0 0
173 1 -6.2507532931393088e+00 4.5414357763082212e+00 1.0167240382749064e+01 0 0 0
174 1 -6.8842947829368848e+00 3.5076908782225651e+00 1.0865614517940591e+01 0 0 0
175 1 -7.3482183512851167e+00 2.3876283262895042e+00 1.0167236443851730e+01 0 0 0
176 1 -7.6312605131854081e+00 1.2087074242749072e+00 1.0865610929885401e+01 0 0 0
177 1 -7.7264298470973403e+00 -1.2806848958220606e-14 1.0167241416991164e+01 0 0 0
212 1 -6.2507532926378770e+00 4.5414357759423662e+00 1.2961173765202815e+01 0 0 0
213 1 -6.8842947829598460e+00 3.5076908782342602e+00 1.2262799665512750e+01 0 0 0
214 1 -7.3482183506957544e+00 2.3876283260960913e+00 1.2961177704100907e+01 0 0 0
215 1 -7.6312605132110276e+00 1.2087074242789608e+00 1.2262803253567965e+01 0 0 0
216 1 -7.7264298464763206e+00 -1.2936536044684292e-14 1.2961172730960225e+01 0 0 0
133 1 -5.4633547331599273e+00 5.4633547331600267e+00 8.0716760685972471e+00 0 0 0
172 1 -5.4633547343807285e+00 5.4633547343808724e+00 1.0865613575181085e+01 0 0 0
211 1 -5.4633547343989664e+00 5.4633547343990507e+00 1.2262800608272334e+01 0 0 0
123 1 5.4633547331600267e+00 5.4633547331600267e+00 8.0716760685972506e+00 0 0 0
162 1 5.4633547343808431e+00 5.4633547343808431e+00 1.0865613575181090e+01 0 0 0
201 1 5.4633547343990516e+00 5.4633547343990516e+00 1.2262800608272332e+01 0 0 0
121 1 6.8842947814057958e+00 3.5076908774231805e+00 8.0716751258473547e+00 0 0 0
122 1 6.2507532922748981e+00 4.5414357756909887e+00 8.7700496275003577e+00 0 0 0
158 1 7.7264298460331480e+00 -2.7698413895855646e-14 8.7700485932681786e+00 0 0 0
159 1 7.6312605114830339e+00 1.2087074240056850e+00 8.0716787138896819e+00 0 0 0
160 1 7.3482183502673362e+00 2.3876283259749687e+00 8.7700535663896968e+00 0 0 0
161 1 6.2507532931394092e+00 4.5414357763082069e+00 1.0167240382749066e+01 0 0 0
197 1 7.7264298470973687e+00 -1.2746155372238289e-14 1.0167241416991164e+01 0 0 0
198 1 7.6312605131855360e+00 1.2087074242749072e+00 1.0865610929885401e+01 0 0 0
199 1 7.3482183512852588e+00 2.3876283262895042e+00 1.0167236443851730e+01 0 0 0
200 1 6.8842947829370411e+00 3.5076908782225651e+00 1.0865614517940589e+01 0 0 0
236 1 7.7264298464764636e+00 -1.2945204392314835e-14 1.2961172730960225e+01 0 0 0
237 1 7.6312605132112550e+00 1.2087074242789893e+00 1.2262803253567965e+01 0 0 0
238 1 7.3482183506959107e+00 2.3876283260960913e+00 1.2961177704100905e+01 0 0 0
239 1 6.8842947829598469e+00 3.5076908782342597e+00 1.2262799665512752e+01 0 0 0
240 1 6.2507532926378921e+00 4.5414357759423662e+00 1.2961173765202819e+01 0 0 0
129 1 -1.2087074240056563e+00 7.6312605114830339e+00 8.0716787138896748e+00 0 0 0
130 1 -2.3876283259747990e+00 7.3482183502673362e+00 8.7700535663897004e+00 0 0 0
131 1 -3.5076908774229691e+00 6.8842947814057949e+00 8.0716751258473547e+00 0 0 0
132 1 -4.5414357756909727e+00 6.2507532922748998e+00 8.7700496275003541e+00 0 0 0
168 1 -1.2087074242747531e+00 7.6312605131855360e+00 1.0865610929885404e+01 0 0 0
169 1 -2.3876283262894740e+00 7.3482183512852881e+00 1.0167236443851730e+01 0 0 0
170 1 -3.5076908782223382e+00 6.8842947829370411e+00 1.0865614517940598e+01 0 0 0
171 1 -4.5414357763078250e+00 6.2507532931394074e+00 1.0167240382749068e+01 0 0 0
207 1 -1.2087074242788327e+00 7.6312605132112550e+00 1.2262803253567954e+01 0 0 0
208 1 -2.3876283260957538e+00 7.3482183506959098e+00 1.2961177704100905e+01 0 0 0
209 1 -3.5076908782341305e+00 6.8842947829598469e+00 1.2262799665512759e+01 0 0 0
210 1 -4.5414357759423085e+00 6.2507532926378921e+00 1.2961173765202819e+01 0 0 0
124 1 4.5414357756909887e+00 6.2507532922748981e+00 8.7700496275003577e+00 0 0 0
125 1 3.5076908774231805e+00 6.8842947814057958e+00 8.0716751258473547e+00 0 0 0
126 1 2.3876283259749687e+00 7.3482183502673362e+00 8.7700535663896968e+00 0 0 0
127 1 1.2087074240056850e+00 7.6312605114830339e+00 8.0716787138896819e+00 0 0 0
128 1 -2.7698551089674303e-14 7.7264298460331480e+00 8.7700485932681786e+00 0 0 0
163 1 4.5414357763082069e+00 6.2507532931394092e+00 1.0167240382749066e+01 0 0 0
164 1 3.5076908782225651e+00 6.8842947829370411e+00 1.0865614517940589e+01 0 0 0
165 1 2.3876283262895042e+00 7.3482183512852588e+00 1.0167236443851730e+01 0 0 0
166 1 1.2087074242749072e+00 7.6312605131855360e+00 1.0865610929885401e+01 0 0 0
167 1 -1.2746197999171727e-14 7.7264298470973687e+00 1.0167241416991164e+01 0 0 0
202 1 4.5414357759423662e+00 6.2507532926378921e+00 1.2961173765202819e+01 0 0 0
203 1 3.5076908782342597e+00 6.8842947829598469e+00 1.2262799665512752e+01 0 0 0
204 1 2.3876283260960913e+00 7.3482183506959107e+00 1.2961177704100905e+01 0 0 0
205 1 1.2087074242789893e+00 7.6312605132112550e+00 1.2262803253567965e+01 0 0 0
206 1 -1.2945333902868291e-14 7.7264298464764636e+00 1.2961172730960225e+01 0 0 0
261 1 -4.5414357747137108e+00 -6.2507532909159140e+00 1.4358364157642912e+01 0 0 0
262 1 -3.5076908766434189e+00 -6.8842947799129854e+00 1.5056738987314478e+01 0 0 0
263 1 -2.3876283254693353e+00 -7.3482183486686639e+00 1.4358360218760737e+01 0 0 0
264 1 -1.2087074237432878e+00 -7.6312605098235320e+00 1.5056735399284950e+01 0 0 0
300 1 -4.5414357763187221e+00 -6.2507532931553715e+00 1.7152297530458139e+01 0 0 0
301 1 -3.5076908776311360e+00 -6.8842947817660551e+00 1.6453923415836368e+01 0 0 0
302 1 -2.3876283262938118e+00 -7.3482183513041308e+00 1.7152301469354459e+01 0 0 0
303 1 -1.2087074240687306e+00 -7.6312605118905994e+00 1.6453927003892751e+01 0 0 0
339 1 -4.5414357750807186e+00 -6.2507532914204829e+00 1.8549488691667577e+01 0 0 0
340 1 -3.5076908769133137e+00 -6.8842947804532599e+00 1.9247863587343868e+01 0 0 0
341 1 -2.3876283256619568e+00 -7.3482183492620150e+00 1.8549484752786867e+01 0 0 0
342 1 -1.2087074238384279e+00 -7.6312605104191986e+00 1.9247859999314141e+01 0 0 0
265 1 -1.3380916242036562e-14 -7.7264298443567601e+00 1.4358365191865738e+01 0 0 0
266 1 1.2087074237433304e+00 -7.6312605098235320e+00 1.5056735399284943e+01 0 0 0
267 1 2.3876283254694912e+00 -7.3482183486686639e+00 1.4358360218760737e+01 0 0 0
268 1 3.5076908766435619e+00 -6.8842947799129854e+00 1.5056738987314478e+01 0 0 0
269 1 4.5414357747139942e+00 -6.2507532909159140e+00 1.4358364157642917e+01 0 0 0
304 1 -1.2219151132387822e-14 -7.7264298471162132e+00 1.7152296496216675e+01 0 0 0
305 1 1.2087074240689542e+00 -7.6312605118906003e+00 1.6453927003892751e+01 0 0 0
306 1 2.3876283262938425e+00 -7.3482183513041157e+00 1.7152301469354462e+01 0 0 0
307 1 3.5076908776313207e+00 -6.8842947817660551e+00 1.6453923415836385e+01 0 0 0
308 1 4.5414357763190614e+00 -6.2507532931553733e+00 1.7152297530458132e+01 0 0 0
343 1 -1.3349983024013101e-14 -7.7264298449813147e+00 1.8549489725889476e+01 0 0 0
344 1 1.2087074238384834e+00 -7.6312605104191986e+00 1.9247859999314137e+01 0 0 0
345 1 2.3876283256619848e+00 -7.3482183492620150e+00 1.8549484752786864e+01 0 0 0
346 1 3.5076908769132298e+00 -6.8842947804532599e+00 1.9247863587343868e+01 0 0 0
347 1 4.5414357750807195e+00 -6.2507532914204820e+00 1.8549488691667580e+01 0 0 0
256 1 -7.6312605098235320e+00 -1.2087074237432878e+00 1.5056735399284950e+01 0 0 0
257 1 -7.3482183486686639e+00 -2.3876283254693353e+00 1.4358360218760737e+01 0 0 0
258 1 -6.8842947799129854e+00 -3.5076908766434189e+00 1.5056738987314478e+01 0 0 0
259 1 -6.2507532909159140e+00 -4.5414357747137108e+00 1.4358364157642912e+01 0 0 0
295 1 -7.6312605118905994e+00 -1.2087074240687306e+00 1.6453927003892751e+01 0 0 0
296 1 -7.3482183513041308e+00 -2.3876283262938118e+00 1.7152301469354459e+01 0 0 0
297 1 -6.8842947817660551e+00 -3.5076908776311360e+00 1.6453923415836368e+01 0 0 0
298 1 -6.2507532931553715e+00 -4.5414357763187221e+00 1.7152297530458139e+01 0 0 0
334 1 -7.6312605104191986e+00 -1.2087074238384279e+00 1.9247859999314141e+01 0 0 0
335 1 -7.3482183492620150e+00 -2.3876283256619568e+00 1.8549484752786867e+01 0 0 0
336 1 -6.8842947804532599e+00 -3.5076908769133137e+00 1.9247863587343868e+01 0 0 0
337 1 -6.2507532914204829e+00 -4.5414357750807186e+00 1.8549488691667577e+01 0 0 0
260 1 -5.4633547319700506e+00 -5.4633547319700506e+00 1.5056738044574065e+01 0 0 0
299 1 -5.4633547334536736e+00 -5.4633547334536736e+00 1.6453924358596222e+01 0 0 0
338 1 -5.4633547323964926e+00 -5.4633547323964926e+00 1.9247862644603533e+01 0 0 0
270 1 5.4633547319703197e+00 -5.4633547319700506e+00 1.5056738044574073e+01 0 0 0
309 1 5.4633547334539010e+00 -5.4633547334536736e+00 1.6453924358596218e+01 0 0 0
348 1 5.4633547323967608e+00 -5.4633547323965086e+00 1.9247862644603529e+01 0 0 0
271 1 6.2507532909160428e+00 -4.5414357747136949e+00 1.4358364157642914e+01 0 0 0
272 1 6.8842947799133682e+00 -3.5076908766434203e+00 1.5056738987314478e+01 0 0 0
273 1 7.3482183486687775e+00 -2.3876283254693207e+00 1.4358360218760735e+01 0 0 0
274 1 7.6312605098237594e+00 -1.2087074237432880e+00 1.5056735399284950e+01 0 0 0
310 1 6.2507532931554728e+00 -4.5414357763186928e+00 1.7152297530458132e+01 0 0 0
